ptime_user,ptime_sys,ptime_none,ptime_other,pusing,freq_inst,pfreq,pram
4.7,2.5,92.4,0.3999999999999915,7.6,900.0527500000001,23.68559868421053,0.0,
3.4,2.7,93.5,0.4000000000000057,6.5,900.055,23.685657894736842,0.0,
4.8,2.4,92.3,0.5,7.7,904.1690000000001,23.793921052631582,0.0,
3.3,2.5,93.8,0.4000000000000057,6.2,900.0475,23.68546052631579,0.0,
1.9,2.4,95.5,0.20000000000000284,4.5,900.721,23.703184210526317,0.0,
4.8,4.0,90.3,0.9000000000000057,9.7,954.32275,25.11375657894737,0.0,
3.4,3.1,92.8,0.7000000000000028,7.1,900.0722499999999,23.686111842105262,0.0,
4.2,2.8,92.2,0.7999999999999972,7.8,921.95425,24.261953947368422,0.0,
5.3,2.8,91.0,0.9000000000000057,9.0,900.0529999999999,23.685605263157893,0.0,
4.2,2.6,92.7,0.5,7.2,932.73275,24.545598684210525,0.0,
3.0,2.7,94.0,0.29999999999999716,6.0,899.48725,23.670717105263158,0.0,
3.9,2.8,92.7,0.5999999999999943,7.3,928.69125,24.43924342105263,0.0,
3.2,2.5,94.0,0.29999999999999716,6.0,900.0704999999999,23.68606578947368,0.0,
4.6,3.5,91.0,0.9000000000000057,9.0,900.0622500000001,23.685848684210526,0.0,
3.1,2.4,94.1,0.4000000000000057,5.9,1755.0352500000001,46.18513815789474,0.0,
3.2,2.7,93.7,0.3999999999999915,6.3,918.4925000000001,24.170855263157893,0.0,
2.2,2.1,95.6,0.10000000000000853,4.4,925.1672500000001,24.34650657894737,0.0,
2.0,2.1,95.8,0.10000000000000853,4.2,1042.606,27.437,0.0,
2.1,2.4,95.4,0.09999999999999432,4.6,900.9385,23.70890789473684,0.0,
2.3,2.0,95.5,0.20000000000000284,4.5,900.07025,23.686059210526313,0.0,
8.8,4.9,83.4,2.8999999999999915,15.6,973.973,25.63086842105263,0.0,
8.6,4.1,86.1,1.2000000000000028,13.9,900.06425,23.685901315789476,0.0,
5.4,3.3,90.7,0.5999999999999943,9.3,928.1105,24.423960526315792,0.0,
2.4,2.5,95.1,0.0,4.9,903.97575,23.78883552631579,0.0,
2.3,2.2,95.4,0.09999999999999432,4.5,912.8932500000001,24.023506578947373,0.0,
2.7,2.2,95.0,0.09999999999999432,5.0,921.5527500000001,24.251388157894738,0.0,
5.7,5.1,87.6,1.6000000000000085,11.5,899.9745,23.68353947368421,0.0,
7.5,4.7,85.8,2.0,13.3,899.9025000000001,23.68164473684211,0.0,
11.0,6.0,81.7,1.2999999999999972,18.0,903.0925,23.765592105263156,0.0,
15.7,5.4,77.3,1.5999999999999943,22.5,911.1155,23.976723684210526,0.0,
7.5,3.8,87.8,0.9000000000000057,12.2,1081.556,28.462000000000003,0.0,
9.1,4.7,84.8,1.4000000000000057,15.2,1045.50925,27.513401315789473,0.0,
10.3,4.0,84.0,1.7000000000000028,16.0,979.66575,25.780677631578946,0.0,
4.4,3.2,91.8,0.6000000000000085,8.2,901.5840000000001,23.725894736842108,0.0,
10.2,4.7,83.4,1.6999999999999886,16.6,899.88,23.681052631578947,0.0,
7.4,3.7,87.8,1.0999999999999943,12.2,900.0465,23.685434210526317,0.0,
9.0,5.2,84.3,1.5,15.7,900.05575,23.685677631578947,0.0,
9.5,4.6,84.8,1.1000000000000085,15.2,1225.184,32.241684210526316,0.0,
9.5,4.3,84.6,1.6000000000000085,15.3,903.5825,23.778486842105263,0.0,
7.1,3.3,88.7,0.9000000000000057,11.3,899.6389999999999,23.67471052631579,0.0,
7.4,3.5,88.1,1.0,11.9,1573.0905,41.39711842105263,0.0,
12.2,4.3,81.6,1.9000000000000057,18.3,901.0672500000001,23.71229605263158,0.0,
7.8,2.9,88.0,1.2999999999999972,12.0,900.7685000000001,23.70443421052632,0.0,
9.3,3.6,85.8,1.2999999999999972,14.1,1937.3267499999997,50.982282894736834,0.0,
11.1,4.3,82.8,1.8000000000000114,17.1,974.3377499999999,25.640467105263156,0.0,
7.3,4.0,87.7,1.0,12.3,948.8285000000001,24.96917105263158,0.0,
6.6,2.8,89.4,1.1999999999999886,10.6,913.294,24.034052631578945,0.0,
6.9,4.2,87.8,1.0999999999999943,12.2,908.9127500000001,23.91875657894737,0.0,
7.8,3.4,87.9,0.8999999999999915,12.1,966.29575,25.42883552631579,0.0,
5.7,2.9,90.8,0.6000000000000085,9.2,900.05275,23.685598684210525,0.0,
10.3,4.2,84.6,0.9000000000000057,15.4,939.1659999999999,24.7148947368421,0.0,
10.7,4.3,83.4,1.5999999999999943,16.6,900.0595,23.68577631578947,0.0,
8.7,4.0,86.0,1.2999999999999972,14.0,902.75825,23.75679605263158,0.0,
9.4,3.6,85.8,1.2000000000000028,14.1,900.0450000000001,23.685394736842106,0.0,
12.0,4.0,82.6,1.4000000000000057,17.3,900.0395000000001,23.685250000000003,0.0,
7.1,4.2,87.6,1.1000000000000085,12.4,912.0169999999999,24.000447368421053,0.0,
7.8,4.2,87.0,1.0,13.0,1399.4262500000002,36.827006578947376,0.0,
9.2,4.0,85.4,1.3999999999999915,14.6,969.6785,25.517855263157895,0.0,
12.4,4.6,81.3,1.7000000000000028,18.6,1088.16575,28.63594078947368,0.0,
9.2,4.0,84.7,2.0999999999999943,14.4,900.02325,23.684822368421052,0.0,
8.6,4.8,84.9,1.6999999999999886,15.0,909.70275,23.93954605263158,0.0,
9.1,5.2,84.2,1.5,15.8,903.7255,23.78225,0.0,
8.0,4.7,85.9,1.3999999999999915,14.1,914.74225,24.07216447368421,0.0,
9.1,5.3,84.2,1.4000000000000057,15.8,941.3444999999999,24.772223684210527,0.0,
6.2,4.8,87.7,1.2999999999999972,12.3,901.4875,23.723355263157895,0.0,
10.0,4.8,83.5,1.7000000000000028,16.4,1266.4275,33.32703947368421,0.0,
9.5,5.6,83.4,1.5,16.6,1530.88,40.28631578947368,0.0,
6.6,4.4,87.9,1.0999999999999943,12.1,917.6132500000001,24.147717105263162,0.0,
8.8,5.4,84.1,1.7000000000000028,15.9,1003.61375,26.410888157894735,0.0,
6.8,4.6,87.5,1.0999999999999943,12.5,935.7929999999999,24.626131578947366,0.0,
8.1,4.2,86.2,1.5,13.8,900.05825,23.685743421052635,0.0,
9.4,5.3,83.3,2.0,16.7,1896.8905,49.91817105263158,0.0,
14.6,5.4,77.6,2.4000000000000057,22.4,1370.1372499999998,36.05624342105263,0.0,
8.2,3.8,87.0,1.0,13.0,900.058,23.685736842105264,0.0,
3.4,2.9,93.1,0.6000000000000085,6.7,899.7415,23.67740789473684,0.0,
11.4,5.3,81.4,1.8999999999999915,18.5,1043.57575,27.462519736842104,0.0,
9.7,5.6,83.0,1.7000000000000028,17.0,899.7270000000001,23.677026315789476,0.0,
11.4,5.7,81.2,1.6999999999999886,18.8,900.06625,23.68595394736842,0.0,
8.1,5.9,83.9,2.0999999999999943,16.1,967.02025,25.447901315789476,0.0,
9.0,5.3,83.5,2.200000000000003,16.5,900.02225,23.68479605263158,0.0,
13.9,5.4,78.5,2.200000000000003,21.4,900.0465,23.685434210526317,0.0,
9.8,5.9,82.5,1.7999999999999972,17.5,1790.177,47.10992105263158,0.0,
9.6,5.2,83.5,1.7000000000000028,16.5,1207.74575,31.782782894736844,0.0,
10.2,4.2,84.0,1.5999999999999943,16.0,937.9780000000001,24.68363157894737,0.0,
9.8,4.5,84.2,1.5,15.8,1714.9305,45.129749999999994,0.0,
10.1,4.2,84.2,1.5,15.8,984.81225,25.91611184210526,0.0,
11.1,5.0,82.0,1.9000000000000057,18.0,992.8087500000001,26.126546052631582,0.0,
7.8,4.3,86.5,1.4000000000000057,13.5,900.06475,23.68591447368421,0.0,
11.3,5.2,82.0,1.5,18.0,964.4019999999999,25.378999999999998,0.0,
14.7,5.9,77.4,2.0,22.6,900.01825,23.684690789473684,0.0,
7.1,3.8,87.9,1.1999999999999886,12.1,989.838,26.048368421052633,0.0,
13.9,5.0,79.5,1.5999999999999943,20.5,899.8635,23.680618421052632,0.0,
11.8,4.9,81.7,1.5999999999999943,18.3,985.5105,25.934486842105265,0.0,
17.7,5.8,74.7,1.7999999999999972,25.3,1545.40375,40.66851973684211,0.0,
14.9,6.1,77.5,1.5,22.5,910.2795,23.954723684210524,0.0,
10.3,4.2,84.0,1.5,15.8,1159.803,30.521131578947372,0.0,
13.4,5.2,79.9,1.5,20.1,948.01175,24.947677631578948,0.0,
15.4,6.6,76.3,1.7000000000000028,23.7,1040.81525,27.389875000000004,0.0,
18.2,5.9,74.1,1.8000000000000114,25.9,900.05525,23.68566447368421,0.0,
18.7,6.9,72.7,1.6999999999999886,27.2,900.022,23.684789473684212,0.0,
14.9,5.7,77.8,1.5999999999999943,22.2,900.0475,23.68546052631579,0.0,
9.1,3.3,86.4,1.1999999999999886,13.4,1058.1554999999998,27.84619736842105,0.0,
17.3,7.2,73.3,2.200000000000003,26.2,1714.938,45.12994736842106,0.0,
12.0,4.5,81.7,1.7999999999999972,18.3,988.5925,26.015592105263156,0.0,
6.0,3.4,89.7,0.8999999999999915,10.3,903.29325,23.770875,0.0,
13.9,4.4,80.1,1.6000000000000085,19.8,905.251,23.822394736842103,0.0,
13.5,4.6,80.2,1.6999999999999886,19.8,1455.37925,38.29945394736842,0.0,
9.1,4.2,85.2,1.5,14.8,982.6175000000001,25.858355263157893,0.0,
13.0,4.4,80.9,1.6999999999999886,19.1,900.06275,23.685861842105265,0.0,
7.4,3.5,88.0,1.0999999999999943,12.0,944.028,24.84284210526316,0.0,
10.2,3.4,84.8,1.6000000000000085,15.1,979.8945,25.786697368421052,0.0,
16.0,4.8,77.1,2.1000000000000085,22.9,1904.4054999999998,50.11593421052631,0.0,
7.3,3.1,88.5,1.0999999999999943,11.5,900.3725000000001,23.694013157894737,0.0,
7.3,3.8,87.8,1.1000000000000085,11.9,966.20675,25.426493421052633,0.0,
11.2,4.1,83.3,1.4000000000000057,16.7,925.64525,24.35908552631579,0.0,
6.1,3.3,90.1,0.5,9.9,925.60375,24.357993421052633,0.0,
2.9,3.0,93.7,0.3999999999999915,6.1,907.91625,23.892532894736842,0.0,
3.5,2.7,93.5,0.29999999999999716,6.5,902.53475,23.75091447368421,0.0,
6.8,3.5,89.0,0.7000000000000028,11.0,903.52125,23.776875,0.0,
10.7,3.9,83.9,1.5,16.0,908.80025,23.915796052631578,0.0,
7.6,3.5,87.9,1.0,12.1,3293.5425,86.67217105263158,0.0,
20.3,6.4,70.6,2.700000000000003,28.4,2205.2374999999997,58.03256578947368,0.0,
4.5,3.2,90.4,1.8999999999999915,8.6,906.3619999999999,23.851631578947362,0.0,
3.5,2.6,93.6,0.30000000000001137,6.4,901.4424999999999,23.722171052631577,0.0,
3.4,2.8,93.3,0.5,6.6,918.51875,24.17154605263158,0.0,
2.9,2.9,93.7,0.5,6.2,903.4257499999999,23.774361842105257,0.0,
2.7,2.5,94.5,0.29999999999999716,5.5,900.05175,23.685572368421052,0.0,
2.9,2.5,94.4,0.19999999999998863,5.6,900.4375,23.695723684210527,0.0,
2.5,2.4,94.8,0.29999999999999716,5.2,900.056,23.68568421052632,0.0,
2.3,3.1,94.4,0.19999999999998863,5.6,902.933,23.761394736842107,0.0,
2.6,2.6,94.6,0.20000000000000284,5.3,900.0545,23.685644736842104,0.0,
2.5,2.4,94.9,0.19999999999998863,5.1,900.05825,23.685743421052635,0.0,
2.9,2.6,94.2,0.29999999999999716,5.8,900.06925,23.686032894736844,0.0,
3.0,2.4,94.3,0.29999999999999716,5.7,905.1005,23.818434210526316,0.0,
2.7,2.7,94.4,0.19999999999998863,5.6,899.5157499999999,23.671467105263158,0.0,
2.9,3.0,93.8,0.29999999999999716,6.2,900.06575,23.685940789473683,0.0,
2.5,2.5,94.8,0.20000000000000284,5.2,978.2065,25.74227631578947,0.0,
2.8,2.8,94.0,0.4000000000000057,6.0,900.05925,23.685769736842104,0.0,
2.7,2.8,94.2,0.29999999999999716,5.8,904.7320000000001,23.808736842105265,0.0,
2.8,2.7,94.3,0.20000000000000284,5.7,899.4122499999999,23.66874342105263,0.0,
2.9,2.6,94.3,0.20000000000000284,5.7,902.4630000000001,23.749026315789475,0.0,
2.8,2.6,94.2,0.3999999999999915,5.7,907.5915,23.883986842105262,0.0,
2.7,2.7,94.4,0.19999999999998863,5.6,900.052,23.68557894736842,0.0,
3.0,2.5,94.1,0.4000000000000057,5.9,900.0535,23.685618421052634,0.0,
6.3,4.1,87.2,2.4000000000000057,11.8,979.71325,25.781927631578945,0.0,
12.3,5.7,80.2,1.7999999999999972,19.7,1026.911,27.023973684210528,0.0,
7.5,4.0,87.0,1.5,12.9,936.852,24.654,0.0,
9.8,4.8,83.2,2.1999999999999886,16.5,1096.536,28.85621052631579,0.0,
4.4,3.0,90.9,1.6999999999999886,8.0,911.1285,23.977065789473684,0.0,
2.8,2.8,94.2,0.20000000000000284,5.8,911.5129999999999,23.987184210526312,0.0,
2.6,2.6,94.6,0.20000000000000284,5.4,900.05975,23.685782894736843,0.0,
2.6,2.5,94.7,0.20000000000000284,5.3,899.7684999999999,23.67811842105263,0.0,
2.8,2.4,94.6,0.20000000000000284,5.4,906.69625,23.860427631578947,0.0,
3.1,2.9,93.8,0.20000000000000284,6.2,907.46775,23.880730263157897,0.0,
2.8,2.5,94.5,0.20000000000000284,5.5,909.9145,23.94511842105263,0.0,
2.6,2.8,94.4,0.19999999999998863,5.6,899.7317499999999,23.67715131578947,0.0,
2.8,2.7,94.3,0.20000000000000284,5.7,933.28575,24.560151315789472,0.0,
2.2,3.3,94.2,0.29999999999999716,5.8,1003.3199999999999,26.403157894736843,0.0,
2.5,2.8,94.5,0.20000000000000284,5.5,900.05475,23.685651315789475,0.0,
2.7,3.0,94.1,0.20000000000000284,5.9,899.8190000000001,23.679447368421055,0.0,
2.7,2.4,94.7,0.20000000000000284,5.3,911.8375000000001,23.99572368421053,0.0,
2.9,2.8,94.0,0.29999999999999716,5.9,900.0537500000002,23.685625000000005,0.0,
7.8,5.0,84.4,2.799999999999997,14.6,3093.27575,81.40199342105262,0.0,
9.8,4.4,84.5,1.2999999999999972,15.5,901.6345,23.727223684210525,0.0,
11.8,5.7,81.2,1.2999999999999972,18.8,1008.4340000000001,26.537736842105264,0.0,
9.4,4.4,84.9,1.2999999999999972,15.0,935.5617499999998,24.620046052631576,0.0,
9.9,4.3,84.3,1.5,15.7,1299.1277499999999,34.18757236842105,0.0,
11.4,4.2,83.0,1.4000000000000057,17.0,978.5002499999999,25.750006578947367,0.0,
14.2,5.2,79.1,1.5,20.9,1122.40525,29.536980263157897,0.0,
10.7,4.3,84.0,1.0,16.0,990.84625,26.074901315789475,0.0,
14.7,5.0,78.9,1.3999999999999915,21.1,944.4697499999999,24.854467105263154,0.0,
12.2,5.3,81.0,1.5,19.0,899.96225,23.68321710526316,0.0,
15.1,6.4,76.9,1.5999999999999943,22.8,1306.0465,34.369644736842105,0.0,
14.3,6.8,77.6,1.3000000000000114,22.4,999.94375,26.314309210526314,0.0,
10.7,5.6,82.5,1.2000000000000028,17.5,953.0235,25.079565789473687,0.0,
12.6,6.7,79.6,1.1000000000000085,20.3,1001.3602500000001,26.35158552631579,0.0,
9.9,4.8,84.2,1.0999999999999943,15.8,997.00525,26.236980263157896,0.0,
10.4,5.5,79.9,4.199999999999989,17.0,903.24725,23.769664473684212,0.0,
7.5,4.7,86.7,1.0999999999999943,13.3,1027.57475,27.041440789473686,0.0,
13.7,5.4,79.4,1.5,20.6,899.8115,23.679250000000003,0.0,
7.4,4.6,87.0,1.0,13.0,956.8845,25.18117105263158,0.0,
13.6,5.1,79.0,2.299999999999997,20.6,3667.34225,96.50900657894738,0.0,
23.1,2.6,72.0,2.299999999999997,28.0,1614.98575,42.499625,0.0,
21.1,3.6,71.8,3.5,28.1,3663.8714999999997,96.41767105263158,0.0,
21.3,3.3,72.1,3.3000000000000114,27.9,1560.4415,41.06425,0.0,
21.7,5.4,68.3,4.599999999999994,31.7,2381.5195,62.67156578947368,0.0,
12.2,5.3,79.8,2.700000000000003,20.2,1065.408,28.037052631578945,0.0,
6.7,2.8,89.4,1.0999999999999943,10.4,900.04975,23.685519736842107,0.0,
2.8,2.4,94.5,0.29999999999999716,5.5,918.3335000000001,24.16667105263158,0.0,
2.7,2.6,94.4,0.29999999999999716,5.5,900.0625,23.685855263157894,0.0,
8.6,4.0,86.4,1.0,13.6,919.2015,24.189513157894734,0.0,
11.7,4.3,82.6,1.4000000000000057,17.4,900.0645,23.685907894736843,0.0,
12.8,4.6,80.8,1.8000000000000114,19.2,1016.4785,26.749434210526317,0.0,
6.1,3.0,89.9,1.0,10.1,961.50175,25.30267763157895,0.0,
7.7,3.4,87.9,1.0,12.1,902.626,23.75331578947368,0.0,
11.0,3.3,84.2,1.5,15.8,915.658,24.096263157894736,0.0,
10.0,4.3,84.4,1.2999999999999972,15.6,900.0615,23.685828947368424,0.0,
11.5,4.0,82.7,1.7999999999999972,17.2,1009.64675,26.569651315789475,0.0,
8.2,3.7,86.9,1.1999999999999886,13.0,956.21975,25.163677631578945,0.0,
12.6,4.3,81.5,1.5999999999999943,18.5,1543.46875,40.61759868421053,0.0,
8.1,3.5,86.5,1.9000000000000057,12.7,1000.2347500000001,26.32196710526316,0.0,
12.8,4.2,81.2,1.7999999999999972,18.8,1108.8319999999999,29.179789473684206,0.0,
7.0,3.3,88.9,0.7999999999999972,11.1,925.2905000000001,24.34975,0.0,
10.8,4.0,84.0,1.2000000000000028,15.9,1051.8165,27.679381578947368,0.0,
10.0,4.3,84.2,1.5,15.8,1780.751,46.861868421052634,0.0,
22.8,7.0,66.9,3.299999999999997,31.5,1041.88475,27.4180197368421,0.0,
8.6,3.2,87.0,1.2000000000000028,12.9,944.7055,24.86067105263158,0.0,
2.7,2.8,94.0,0.5,5.9,929.78875,24.468125,0.0,
3.0,2.7,93.9,0.3999999999999915,6.0,900.771,23.7045,0.0,
3.0,2.9,93.9,0.19999999999998863,6.2,906.1405,23.845802631578948,0.0,
3.0,2.9,93.7,0.3999999999999915,6.3,899.30575,23.665940789473684,0.0,
2.8,3.3,93.3,0.6000000000000085,6.7,900.49525,23.697243421052633,0.0,
2.9,2.5,94.3,0.29999999999999716,5.6,900.058,23.685736842105264,0.0,
2.8,2.4,94.6,0.20000000000000284,5.4,900.06025,23.685796052631577,0.0,
2.7,3.0,94.1,0.20000000000000284,5.9,900.06,23.68578947368421,0.0,
2.6,2.8,94.4,0.19999999999998863,5.6,907.51125,23.881875,0.0,
2.3,3.1,94.3,0.29999999999999716,5.7,900.06875,23.686019736842105,0.0,
2.7,2.8,94.3,0.20000000000000284,5.7,928.6465000000001,24.438065789473686,0.0,
3.2,2.8,93.8,0.20000000000000284,6.2,913.1355,24.029881578947368,0.0,
3.1,2.6,94.2,0.09999999999999432,5.8,901.3109999999999,23.71871052631579,0.0,
2.7,2.9,94.1,0.30000000000001137,5.9,921.202,24.24215789473684,0.0,
2.2,2.9,94.8,0.10000000000000853,5.2,899.4745,23.670381578947367,0.0,
2.4,2.7,94.7,0.20000000000000284,5.3,900.0474999999999,23.685460526315786,0.0,
2.5,2.5,94.6,0.4000000000000057,5.4,907.5242499999999,23.882217105263155,0.0,
2.6,2.9,94.3,0.20000000000000284,5.7,915.7302500000001,24.098164473684214,0.0,
2.4,2.8,94.6,0.20000000000000284,5.4,899.2782500000001,23.66521710526316,0.0,
2.9,2.4,94.6,0.10000000000000853,5.4,899.3480000000001,23.667052631578947,0.0,
2.6,2.5,94.7,0.20000000000000284,5.3,899.52875,23.671809210526316,0.0,
2.5,2.9,94.5,0.09999999999999432,5.5,947.69525,24.939348684210525,0.0,
3.0,2.8,93.9,0.29999999999999716,6.1,900.764,23.704315789473682,0.0,
2.2,2.9,94.6,0.30000000000001137,5.3,900.06275,23.685861842105265,0.0,
4.4,3.3,91.5,0.7999999999999972,8.3,899.9350000000001,23.6825,0.0,
10.1,5.7,81.4,2.799999999999997,17.5,903.7935,23.784039473684214,0.0,
13.8,4.6,79.7,1.9000000000000057,20.1,1635.494,43.03931578947368,0.0,
6.8,3.2,89.3,0.7000000000000028,10.7,900.06325,23.685875,0.0,
2.4,3.0,94.3,0.29999999999999716,5.7,900.0612500000001,23.685822368421057,0.0,
2.5,3.1,94.3,0.10000000000000853,5.7,900.053,23.685605263157896,0.0,
2.7,3.0,94.1,0.20000000000000284,5.9,900.5115,23.697671052631577,0.0,
5.9,4.1,89.3,0.7000000000000028,10.7,900.462,23.696368421052632,0.0,
2.8,2.6,94.2,0.3999999999999915,5.7,948.15525,24.951453947368424,0.0,
5.1,3.5,90.9,0.5,9.1,900.0612500000001,23.685822368421057,0.0,
9.2,3.9,85.5,1.4000000000000057,14.3,1943.7224999999999,51.15059210526316,0.0,
11.2,4.1,82.3,2.4000000000000057,16.5,900.10375,23.686940789473685,0.0,
3.8,1.1,94.3,0.7999999999999972,5.3,900.1004999999999,23.68685526315789,0.0,
12.7,4.4,81.2,1.6999999999999886,18.7,901.68025,23.728427631578946,0.0,
20.6,7.0,62.5,9.900000000000006,29.6,999.18825,26.294427631578948,0.0,
10.2,4.5,82.6,2.700000000000003,15.9,915.966,24.104368421052634,0.0,
11.4,5.0,82.1,1.5,17.8,992.18475,26.110125,0.0,
11.0,5.3,81.6,2.1000000000000085,18.1,902.977,23.762552631578945,0.0,
6.1,3.5,89.6,0.8000000000000114,10.4,899.7435,23.67746052631579,0.0,
13.1,4.4,81.3,1.2000000000000028,18.6,997.77175,26.257151315789475,0.0,
15.0,6.1,76.7,2.1999999999999886,22.6,1474.0262500000001,38.79016447368421,0.0,
